simulation,Parameter,Estimate,model
799,(Intercept),-1.6178137076804224,NA
799,sim_nat_land,-0.28443646641555,NA
799,sim_wide_lf,0.45016302683471965,NA
799,sim_wtd,0.023629247779401508,NA
799,sim_moose,-0.06313501063691823,NA
799,sim_squirrel,0.0962172103685267,NA
799,sim_hare,0.19073744925431008,NA
799,sim_wolf,0.18825864660294567,NA
799,sim_lynx,0.18119678452050442,NA
799,sim_fisher,0.02976573079610654,NA
799,NA,NA,sim_global
800,(Intercept),-1.5646652923408038,NA
800,sim_nat_land,-0.4328844363145945,NA
800,sim_wide_lf,0.5662574924321586,NA
800,sim_wtd,0.08475053626954002,NA
800,sim_moose,-0.007211446956155069,NA
800,sim_squirrel,0.0825801620483132,NA
800,sim_hare,0.1985968893174637,NA
800,sim_wolf,0.20610248657109578,NA
800,sim_lynx,0.18871565362663784,NA
800,sim_fisher,-0.05659066798990556,NA
800,NA,NA,sim_global
801,(Intercept),-1.4649339698656172,NA
801,sim_nat_land,-0.17879038544398204,NA
801,sim_wide_lf,0.6762628379423583,NA
801,sim_wtd,0.02090771808898078,NA
801,sim_moose,-0.07148027494763591,NA
801,sim_squirrel,0.1220060815251236,NA
801,sim_hare,0.1710852547350737,NA
801,sim_wolf,0.20395156159371236,NA
801,sim_lynx,0.16921346725554054,NA
801,sim_fisher,-0.01249672434765713,NA
801,NA,NA,sim_global
802,(Intercept),-1.43692079598289,NA
802,sim_nat_land,-0.008832947442796318,NA
802,sim_wide_lf,0.5145333656767179,NA
802,sim_wtd,0.02559475151944638,NA
802,sim_moose,-0.04963427666298578,NA
802,sim_squirrel,0.05711409650861184,NA
802,sim_hare,0.18053763922895666,NA
802,sim_wolf,0.17505503414835705,NA
802,sim_lynx,0.18212464679847573,NA
802,sim_fisher,0.01815829586105841,NA
802,NA,NA,sim_global
803,(Intercept),-1.5304311517881115,NA
803,sim_nat_land,-0.2618981201601295,NA
803,sim_wide_lf,0.588454940631121,NA
803,sim_wtd,0.019894013641308446,NA
803,sim_moose,-0.015091937045616729,NA
803,sim_squirrel,0.05756670284679127,NA
803,sim_hare,0.19192574869574208,NA
803,sim_wolf,0.15622417004342942,NA
803,sim_lynx,0.1795150691177173,NA
803,sim_fisher,-0.012568118952685486,NA
803,NA,NA,sim_global_int
804,(Intercept),-1.3148712629918966,NA
804,sim_nat_land,-0.40541964150592197,NA
804,sim_wide_lf,0.5940974129779013,NA
804,sim_wtd,0.04340005600491471,NA
804,sim_moose,-0.06152440597538503,NA
804,sim_squirrel,0.07461152531624307,NA
804,sim_hare,0.20086614256367172,NA
804,sim_wolf,0.18714081465497298,NA
804,sim_lynx,0.1654892263021822,NA
804,sim_fisher,0.016414296362215395,NA
804,NA,NA,sim_global
805,(Intercept),-1.3279591969358435,NA
805,sim_nat_land,-0.5286558306469813,NA
805,sim_wide_lf,0.458767324308045,NA
805,sim_wtd,0.06097272698299924,NA
805,sim_moose,-0.055159228586791176,NA
805,sim_squirrel,0.08644237859531312,NA
805,sim_hare,0.17513843301547227,NA
805,sim_wolf,0.1764476402669633,NA
805,sim_lynx,0.19598531634658198,NA
805,sim_fisher,-0.008336812171182179,NA
805,NA,NA,sim_global
806,(Intercept),-1.6931276825749437,NA
806,sim_nat_land,-0.5727050542710486,NA
806,sim_wide_lf,0.40370122941304126,NA
806,sim_wtd,0.048787293586508906,NA
806,sim_moose,-0.029662302239998415,NA
806,sim_squirrel,0.11705900618114864,NA
806,sim_hare,0.17504085897106686,NA
806,sim_wolf,0.21488761610720714,NA
806,sim_lynx,0.1876211511206477,NA
806,sim_fisher,0.043591478472980894,NA
806,NA,NA,sim_global
807,(Intercept),-1.11238438875591,NA
807,sim_nat_land,-0.6906985802224976,NA
807,sim_wide_lf,0.5481903198582465,NA
807,sim_wtd,0.08791801375710968,NA
807,sim_moose,-0.07818724694824944,NA
807,sim_squirrel,0.11140156820352781,NA
807,sim_hare,0.21262514384553025,NA
807,sim_wolf,0.16763079488842839,NA
807,sim_lynx,0.16087155856889146,NA
807,sim_fisher,-0.06783015449534609,NA
807,NA,NA,sim_global
808,(Intercept),-1.263544927544047,NA
808,sim_nat_land,-0.17067163846677885,NA
808,sim_wide_lf,0.4387737038188016,NA
808,sim_wtd,0.069401723117336,NA
808,sim_moose,-0.07203441527917173,NA
808,sim_squirrel,0.07498742971695198,NA
808,sim_hare,0.16216741947125873,NA
808,sim_wolf,0.23506617803016827,NA
808,sim_lynx,0.209134332487191,NA
808,sim_fisher,0.016198095286245245,NA
808,NA,NA,sim_global
809,(Intercept),-1.480826137744371,NA
809,sim_nat_land,-0.4558391015408394,NA
809,sim_wide_lf,0.5150187313354202,NA
809,sim_wtd,0.002917901973274349,NA
809,sim_moose,-0.05752469528620041,NA
809,sim_squirrel,0.09920417880894505,NA
809,sim_hare,0.1776153941458105,NA
809,sim_wolf,0.1999323167699717,NA
809,sim_lynx,0.18284920856259318,NA
809,sim_fisher,0.003533587321640631,NA
809,NA,NA,sim_global
810,(Intercept),-1.8258320641403474,NA
810,sim_nat_land,-0.17886930743229504,NA
810,sim_wide_lf,0.48330575853648533,NA
810,sim_wtd,0.11790824214372059,NA
810,sim_moose,-0.067551742361651207,NA
810,sim_squirrel,0.1168673824297422,NA
810,sim_hare,0.21263786301474827,NA
810,sim_wolf,0.19110924284906322,NA
810,sim_lynx,0.14833204212737405,NA
810,sim_fisher,0.041154384694426935,NA
810,NA,NA,sim_global
811,(Intercept),-1.2801492225307964,NA
811,sim_nat_land,-0.5773034703366122,NA
811,sim_wide_lf,0.49469945692898565,NA
811,sim_wtd,0.051381105408772484,NA
811,sim_moose,-0.04016109282544714,NA
811,sim_squirrel,0.033043908854346334,NA
811,sim_hare,0.19231995270545593,NA
811,sim_wolf,0.15801245340454603,NA
811,sim_lynx,0.17054862651856095,NA
811,sim_fisher,0.07033985060583353,NA
811,NA,NA,sim_global
812,(Intercept),-1.208111434590394,NA
812,sim_nat_land,-0.43376511089134173,NA
812,sim_wide_lf,0.25845940515429455,NA
812,sim_wtd,0.04898922472242288,NA
812,sim_moose,-0.06300144773564781,NA
812,sim_squirrel,0.056873516659356096,NA
812,sim_hare,0.17288071497833674,NA
812,sim_wolf,0.19305034410695096,NA
812,sim_lynx,0.18560357120251797,NA
812,sim_fisher,-0.023686715655111386,NA
812,NA,NA,sim_global
813,(Intercept),-1.5473788115751212,NA
813,sim_nat_land,-0.38497121515478194,NA
813,sim_wide_lf,0.589308119000246,NA
813,sim_wtd,0.09491945462042305,NA
813,sim_moose,-0.07042605822010706,NA
813,sim_squirrel,0.07222229515723107,NA
813,sim_hare,0.20130701428062675,NA
813,sim_wolf,0.21458565725099035,NA
813,sim_lynx,0.1910782352780293,NA
813,sim_fisher,0.06829574134242972,NA
813,NA,NA,sim_global
814,(Intercept),-1.4693804020112475,NA
814,sim_nat_land,-0.2174796546382582,NA
814,sim_wide_lf,0.44745112783767016,NA
814,sim_wtd,0.09010130392569812,NA
814,sim_moose,-0.05064592111769507,NA
814,sim_squirrel,0.11499916727087534,NA
814,sim_hare,0.20596968140906036,NA
814,sim_wolf,0.1591195641150679,NA
814,sim_lynx,0.1529119096321283,NA
814,sim_fisher,0.00987214260449051,NA
814,NA,NA,sim_global
815,(Intercept),-1.3248538615121548,NA
815,sim_nat_land,-0.5540793379195326,NA
815,sim_wide_lf,0.5565407074632338,NA
815,sim_wtd,0.06408230521725336,NA
815,sim_moose,-0.03470756580362028,NA
815,sim_squirrel,0.057665090533137876,NA
815,sim_hare,0.17836280865808224,NA
815,sim_wolf,0.18569245299163367,NA
815,sim_lynx,0.1859715011787655,NA
815,sim_fisher,0.022717271051574298,NA
815,NA,NA,sim_global
816,(Intercept),-1.3752519990564878,NA
816,sim_nat_land,-0.5928903991285153,NA
816,sim_wide_lf,0.5957218010597849,NA
816,sim_wtd,0.05438285268722565,NA
816,sim_moose,-0.05606859890101043,NA
816,sim_squirrel,0.11204978571608892,NA
816,sim_hare,0.18744490005789194,NA
816,sim_wolf,0.18862175616265814,NA
816,sim_lynx,0.17045877238214138,NA
816,sim_fisher,0.032743901473257,NA
816,NA,NA,sim_global
817,(Intercept),-1.429576407675515,NA
817,sim_nat_land,-0.5742108416103078,NA
817,sim_wide_lf,0.5903903024623793,NA
817,sim_wtd,0.07107785391231758,NA
817,sim_moose,-0.08941902350923936,NA
817,sim_squirrel,0.11468665808276535,NA
817,sim_hare,0.17384688889552338,NA
817,sim_wolf,0.17935669952646172,NA
817,sim_lynx,0.18460105552385653,NA
817,sim_fisher,0.016577998534923873,NA
817,NA,NA,sim_global
818,(Intercept),-1.2597435678019244,NA
818,sim_nat_land,-0.4906822762323848,NA
818,sim_wide_lf,0.8373193919650201,NA
818,sim_wtd,0.045704117608525344,NA
818,sim_moose,-0.04310074794214684,NA
818,sim_squirrel,0.06150550496256287,NA
818,sim_hare,0.19015103172891767,NA
818,sim_wolf,0.1906266490583035,NA
818,sim_lynx,0.15849597496839585,NA
818,sim_fisher,-0.018308944591145734,NA
818,NA,NA,sim_global
819,(Intercept),-1.3846103306422486,NA
819,sim_nat_land,-0.5002638312006682,NA
819,sim_wide_lf,0.47048857597579463,NA
819,sim_wtd,0.03671186737441953,NA
819,sim_moose,-0.0682619238893594,NA
819,sim_squirrel,0.09173688990843348,NA
819,sim_hare,0.18582339435895964,NA
819,sim_wolf,0.1988040764622956,NA
819,sim_lynx,0.15875078737020487,NA
819,sim_fisher,0.03271577132541987,NA
819,NA,NA,sim_global
820,(Intercept),-1.6196136203843299,NA
820,sim_nat_land,-0.18766323134772284,NA
820,sim_wide_lf,0.8833168233413222,NA
820,sim_wtd,0.03801698708532589,NA
820,sim_moose,-0.09696155067520332,NA
820,sim_squirrel,0.09550622655387311,NA
820,sim_hare,0.14772352645948889,NA
820,sim_wolf,0.17645012283561942,NA
820,sim_lynx,0.17312116234319136,NA
820,sim_fisher,-0.0022228028957825387,NA
820,NA,NA,sim_global
821,(Intercept),-1.3132292649581911,NA
821,sim_nat_land,-0.29362436084206683,NA
821,sim_wide_lf,0.4447074780631255,NA
821,sim_wtd,0.060392259343126996,NA
821,sim_moose,-0.0694317680942908,NA
821,sim_squirrel,0.07759944848937689,NA
821,sim_hare,0.19551535508475665,NA
821,sim_wolf,0.17664559671801566,NA
821,sim_lynx,0.12247507695501753,NA
821,sim_fisher,0.03492519839240582,NA
821,NA,NA,sim_global
822,(Intercept),-1.4006370297923119,NA
822,sim_nat_land,-0.44237607695312886,NA
822,sim_wide_lf,0.47917752787265283,NA
822,sim_wtd,0.09712058905607082,NA
822,sim_moose,-0.06371163819986395,NA
822,sim_squirrel,0.07684067649207368,NA
822,sim_hare,0.1829259544719346,NA
822,sim_wolf,0.1436862981742046,NA
822,sim_lynx,0.17933389511080716,NA
822,sim_fisher,0.04381749265222311,NA
822,NA,NA,sim_global
823,(Intercept),-1.549585382116689,NA
823,sim_nat_land,-0.31636636611247565,NA
823,sim_wide_lf,0.2754059038001471,NA
823,sim_wtd,0.04921194643325356,NA
823,sim_moose,-0.04007322359613406,NA
823,sim_squirrel,0.08995242796962087,NA
823,sim_hare,0.2306909286374563,NA
823,sim_wolf,0.18459992305598724,NA
823,sim_lynx,0.1811332647968517,NA
823,sim_fisher,0.018417378135197737,NA
823,NA,NA,sim_global_int
824,(Intercept),-1.8418746796797798,NA
824,sim_nat_land,-0.1604481679038916,NA
824,sim_wide_lf,0.536522821282297,NA
824,sim_wtd,0.09908258984826705,NA
824,sim_moose,-0.10807627791269438,NA
824,sim_squirrel,0.08786418867300363,NA
824,sim_hare,0.22819665850291193,NA
824,sim_wolf,0.26392018447010457,NA
824,sim_lynx,0.15968525080878837,NA
824,sim_fisher,0.05164863067553392,NA
824,NA,NA,sim_global
825,(Intercept),-1.218942122249706,NA
825,sim_nat_land,-0.5882990366183032,NA
825,sim_wide_lf,0.35107341696659605,NA
825,sim_wtd,-0.00999504123103076,NA
825,sim_moose,-0.07470496024617262,NA
825,sim_squirrel,0.12523210493990433,NA
825,sim_hare,0.19957355356925952,NA
825,sim_wolf,0.22600301792933936,NA
825,sim_lynx,0.1765853910566289,NA
825,sim_fisher,-0.006724029040755557,NA
825,NA,NA,sim_global
826,(Intercept),-1.2860168049753786,NA
826,sim_nat_land,-0.566865106928869,NA
826,sim_wide_lf,0.23630906019162523,NA
826,sim_wtd,0.03633317822269419,NA
826,sim_moose,-0.05560404028251656,NA
826,sim_squirrel,0.1140869526184628,NA
826,sim_hare,0.19514092276673284,NA
826,sim_wolf,0.19448613628556272,NA
826,sim_lynx,0.1509609394265438,NA
826,sim_fisher,0.029039839799304183,NA
826,NA,NA,sim_global
827,(Intercept),-1.006193597617954,NA
827,sim_nat_land,-0.7062708585392754,NA
827,sim_wide_lf,0.4901272386142874,NA
827,sim_wtd,0.16320984511551195,NA
827,sim_moose,-0.08749915366451488,NA
827,sim_squirrel,0.044048294795056765,NA
827,sim_hare,0.1366547083617826,NA
827,sim_wolf,0.20552067679206037,NA
827,sim_lynx,0.19736048084461436,NA
827,sim_fisher,-0.018484180627073077,NA
827,NA,NA,sim_global
828,(Intercept),-1.3787749251152066,NA
828,sim_nat_land,-0.46175690896039856,NA
828,sim_wide_lf,0.5663687728540836,NA
828,sim_wtd,0.04112407504682294,NA
828,sim_moose,-0.056372586457887015,NA
828,sim_squirrel,0.08328072971365752,NA
828,sim_hare,0.19581510593939755,NA
828,sim_wolf,0.1837691641142178,NA
828,sim_lynx,0.154593218067082,NA
828,sim_fisher,0.014381000719149193,NA
828,NA,NA,sim_global_int
829,(Intercept),-1.252484287705529,NA
829,sim_nat_land,-0.5285094056365514,NA
829,sim_wide_lf,0.35621590115114343,NA
829,sim_wtd,0.08944507166680751,NA
829,sim_moose,-0.08457835895503743,NA
829,sim_squirrel,0.0608152462737751,NA
829,sim_hare,0.1882568135774498,NA
829,sim_wolf,0.18703121693992658,NA
829,sim_lynx,0.18083848890979692,NA
829,sim_fisher,0.046349680285622474,NA
829,NA,NA,sim_global
830,(Intercept),-1.1370138354861803,NA
830,sim_nat_land,-0.4707666329863124,NA
830,sim_wide_lf,0.2905811680044726,NA
830,sim_wtd,0.01054122987878705,NA
830,sim_moose,-0.05961015071160975,NA
830,sim_squirrel,0.10691534455509967,NA
830,sim_hare,0.1773520739334053,NA
830,sim_wolf,0.16763639618252218,NA
830,sim_lynx,0.12970941509627468,NA
830,sim_fisher,0.042118336150958856,NA
830,NA,NA,sim_global
831,(Intercept),-1.1672661414248515,NA
831,sim_nat_land,-0.4554898409583944,NA
831,sim_wide_lf,0.5131674738740862,NA
831,sim_wtd,0.05278462471360229,NA
831,sim_moose,-0.032957255457927714,NA
831,sim_squirrel,0.04398279271116946,NA
831,sim_hare,0.15570095559137065,NA
831,sim_wolf,0.1739275476452987,NA
831,sim_lynx,0.17796323095316013,NA
831,sim_fisher,-0.006382092731193056,NA
831,NA,NA,sim_global
832,(Intercept),-1.3100015262664773,NA
832,sim_nat_land,-0.428266547773829,NA
832,sim_wide_lf,0.3706262215044399,NA
832,sim_wtd,0.07300764203881563,NA
832,sim_moose,-0.07699554169934632,NA
832,sim_squirrel,0.048759538215788316,NA
832,sim_hare,0.1883996245172056,NA
832,sim_wolf,0.21446174304223997,NA
832,sim_lynx,0.14321358505055695,NA
832,sim_fisher,-0.01653808470476284,NA
832,NA,NA,sim_global
833,(Intercept),-1.362576597792124,NA
833,sim_nat_land,-0.43609014637254384,NA
833,sim_wide_lf,0.5482176016613114,NA
833,sim_wtd,0.09402968644571413,NA
833,sim_moose,-0.04273203593779096,NA
833,sim_squirrel,0.03307548715519693,NA
833,sim_hare,0.18667606481680268,NA
833,sim_wolf,0.20644521347011707,NA
833,sim_lynx,0.17653370148637842,NA
833,sim_fisher,0.008626370279725959,NA
833,NA,NA,sim_global
834,(Intercept),-1.4229421243996168,NA
834,sim_nat_land,-0.3844098805005236,NA
834,sim_wide_lf,0.5139283778903101,NA
834,sim_wtd,0.04972903713436837,NA
834,sim_moose,-0.027009610344747133,NA
834,sim_squirrel,0.06689595696057068,NA
834,sim_hare,0.18661720888032243,NA
834,sim_wolf,0.1914551452460745,NA
834,sim_lynx,0.21059516282141683,NA
834,sim_fisher,0.0041305501853371035,NA
834,NA,NA,sim_global
835,(Intercept),-1.3270222347708556,NA
835,sim_nat_land,-0.1911551097042769,NA
835,sim_wide_lf,0.5308248368303912,NA
835,sim_wtd,0.08147776099734844,NA
835,sim_moose,-0.0564085151305999,NA
835,sim_squirrel,0.052516023244733506,NA
835,sim_hare,0.16868686006032044,NA
835,sim_wolf,0.19021818662052947,NA
835,sim_lynx,0.1627728046385812,NA
835,sim_fisher,-0.0032252541559087316,NA
835,NA,NA,sim_global
836,(Intercept),-1.413584172410618,NA
836,sim_nat_land,-0.21631905246871996,NA
836,sim_wide_lf,0.7789796660878819,NA
836,sim_wtd,0.02301200927837694,NA
836,sim_moose,-0.06845013662499036,NA
836,sim_squirrel,0.10582430733526432,NA
836,sim_hare,0.17656115953522622,NA
836,sim_wolf,0.19652755221164336,NA
836,sim_lynx,0.12453645224404523,NA
836,sim_fisher,0.04240843225524142,NA
836,NA,NA,sim_global
837,(Intercept),-1.1041440755848635,NA
837,sim_nat_land,-0.4633874973284932,NA
837,sim_wide_lf,0.4047499197002858,NA
837,sim_wtd,-0.01276766945875305,NA
837,sim_moose,-0.0868375879690979,NA
837,sim_squirrel,0.09881391436608487,NA
837,sim_hare,0.20987769812768928,NA
837,sim_wolf,0.19551577659925537,NA
837,sim_lynx,0.14319883725302834,NA
837,sim_fisher,0.02716479426726938,NA
837,NA,NA,sim_global
838,(Intercept),-1.492895560441247,NA
838,sim_nat_land,-0.6591171752085215,NA
838,sim_wide_lf,0.6112661236317926,NA
838,sim_wtd,0.02863883630847182,NA
838,sim_moose,-0.06634078120726353,NA
838,sim_squirrel,0.09883121387644189,NA
838,sim_hare,0.19297860425011154,NA
838,sim_wolf,0.19711037312049073,NA
838,sim_lynx,0.20832916871886786,NA
838,sim_fisher,-0.04439016779454413,NA
838,NA,NA,sim_global
839,(Intercept),-1.3089101075285345,NA
839,sim_nat_land,-0.261492137469868,NA
839,sim_wide_lf,0.6417291513287442,NA
839,sim_wtd,0.08041247072018083,NA
839,sim_moose,-0.0629642877434371,NA
839,sim_squirrel,0.06554950634634929,NA
839,sim_hare,0.15786778101751342,NA
839,sim_wolf,0.17056984236636458,NA
839,sim_lynx,0.15762190150758748,NA
839,sim_fisher,-0.017876792350193942,NA
839,NA,NA,sim_global_int
840,(Intercept),-1.3121124403069584,NA
840,sim_nat_land,-0.5501496273037603,NA
840,sim_wide_lf,0.42648793562933995,NA
840,sim_wtd,0.025308108368155186,NA
840,sim_moose,-0.07004308773539059,NA
840,sim_squirrel,0.08638763258674141,NA
840,sim_hare,0.20592521092301358,NA
840,sim_wolf,0.23237829735900623,NA
840,sim_lynx,0.16749926462874098,NA
840,sim_fisher,0.05207809890652089,NA
840,NA,NA,sim_global_int
841,(Intercept),-1.5533808477641233,NA
841,sim_nat_land,-0.09225420394004168,NA
841,sim_wide_lf,0.648630059367614,NA
841,sim_wtd,0.044901472621670574,NA
841,sim_moose,-0.06499095767991507,NA
841,sim_squirrel,0.08509048847358393,NA
841,sim_hare,0.20916574221353224,NA
841,sim_wolf,0.16643454375818797,NA
841,sim_lynx,0.15643025479785028,NA
841,sim_fisher,0.029543950615635306,NA
841,NA,NA,sim_global
842,(Intercept),-1.5324229965861673,NA
842,sim_nat_land,-0.3206707206596753,NA
842,sim_wide_lf,0.5410706619241975,NA
842,sim_wtd,0.08047426753426233,NA
842,sim_moose,-0.05332025560727387,NA
842,sim_squirrel,0.05909931376862031,NA
842,sim_hare,0.19624857509802413,NA
842,sim_wolf,0.1734351424272012,NA
842,sim_lynx,0.19582238073849453,NA
842,sim_fisher,0.007531574126575545,NA
842,NA,NA,sim_global_int
843,(Intercept),-1.114492918138362,NA
843,sim_nat_land,-0.39805827276415573,NA
843,sim_wide_lf,0.47522347435484924,NA
843,sim_wtd,0.07129298735901837,NA
843,sim_moose,-0.08467518807093696,NA
843,sim_squirrel,0.0619456591612728,NA
843,sim_hare,0.15150731896777195,NA
843,sim_wolf,0.1764719582789006,NA
843,sim_lynx,0.15460170551019659,NA
843,sim_fisher,0.01244649006865898,NA
843,NA,NA,sim_global
844,(Intercept),-1.1242051825811323,NA
844,sim_nat_land,-0.6300532774083305,NA
844,sim_wide_lf,0.33520248143049214,NA
844,sim_wtd,0.05069284918683897,NA
844,sim_moose,-0.08550039964282591,NA
844,sim_squirrel,0.09953406764705507,NA
844,sim_hare,0.16867493204776984,NA
844,sim_wolf,0.1835996020985071,NA
844,sim_lynx,0.19834270997584302,NA
844,sim_fisher,-0.01908817849606674,NA
844,NA,NA,sim_global
845,(Intercept),-1.1822264985489297,NA
845,sim_nat_land,-0.5829890216516198,NA
845,sim_wide_lf,0.500888049171403,NA
845,sim_wtd,0.0833473299093319,NA
845,sim_moose,-0.05468757428952614,NA
845,sim_squirrel,0.05921308202292716,NA
845,sim_hare,0.173086975521915,NA
845,sim_wolf,0.15393557002040897,NA
845,sim_lynx,0.16584746798715816,NA
845,sim_fisher,0.032087800303288616,NA
845,NA,NA,sim_global
846,(Intercept),-1.237427211215032,NA
846,sim_nat_land,-0.5374602953719656,NA
846,sim_wide_lf,0.5233309414202603,NA
846,sim_wtd,0.05413750189831827,NA
846,sim_moose,-0.08097874532459962,NA
846,sim_squirrel,0.06445578398369212,NA
846,sim_hare,0.20850425308391385,NA
846,sim_wolf,0.1989544403930899,NA
846,sim_lynx,0.13563395040533863,NA
846,sim_fisher,0.026279805216136924,NA
846,NA,NA,sim_global
847,(Intercept),-1.681897568211416,NA
847,sim_nat_land,-0.465171999763413,NA
847,sim_wide_lf,0.6508192127012328,NA
847,sim_wtd,0.14101318815778136,NA
847,sim_moose,-0.05025931275374908,NA
847,sim_squirrel,0.07132386751697246,NA
847,sim_hare,0.18419686453488815,NA
847,sim_wolf,0.1805902656834506,NA
847,sim_lynx,0.16469836346941924,NA
847,sim_fisher,-0.0017172785140214214,NA
847,NA,NA,sim_global
848,(Intercept),-1.2580325909058447,NA
848,sim_nat_land,-0.5315422473647771,NA
848,sim_wide_lf,0.37503217144829676,NA
848,sim_wtd,0.037386795392675476,NA
848,sim_moose,-0.043152638224447384,NA
848,sim_squirrel,0.0809183792683186,NA
848,sim_hare,0.20514610721300064,NA
848,sim_wolf,0.21190665474603076,NA
848,sim_lynx,0.15233717198744479,NA
848,sim_fisher,0.01893990079945218,NA
848,NA,NA,sim_global
849,(Intercept),-1.2116371285273146,NA
849,sim_nat_land,-0.7004810372313337,NA
849,sim_wide_lf,0.3430414171588629,NA
849,sim_wtd,0.0366752726717916,NA
849,sim_moose,-0.041280457798424944,NA
849,sim_squirrel,0.07116236703004847,NA
849,sim_hare,0.1781446947842947,NA
849,sim_wolf,0.2065637727883046,NA
849,sim_lynx,0.16849019728772513,NA
849,sim_fisher,0.015564490719914885,NA
849,NA,NA,sim_global
850,(Intercept),-1.2513897297044054,NA
850,sim_nat_land,-0.41009726160580795,NA
850,sim_wide_lf,0.4889336405538691,NA
850,sim_wtd,0.021734764377431326,NA
850,sim_moose,-0.024484070591601403,NA
850,sim_squirrel,0.0669489478817546,NA
850,sim_hare,0.21827580153534518,NA
850,sim_wolf,0.16241409210302368,NA
850,sim_lynx,0.1757034362311989,NA
850,sim_fisher,0.025000679615877236,NA
850,NA,NA,sim_global
851,(Intercept),-1.022487759514644,NA
851,sim_nat_land,-0.5076390293656564,NA
851,sim_wide_lf,0.7727183126864619,NA
851,sim_wtd,0.1243326306304327,NA
851,sim_moose,-0.1020487729355885,NA
851,sim_squirrel,0.05636819627394511,NA
851,sim_hare,0.1807095569428318,NA
851,sim_wolf,0.16851308144723354,NA
851,sim_lynx,0.1741321518038002,NA
851,sim_fisher,-0.05160612729230461,NA
851,NA,NA,sim_global
852,(Intercept),-1.5448798017357661,NA
852,sim_nat_land,-0.414072940064024,NA
852,sim_wide_lf,0.5814270518716786,NA
852,sim_wtd,0.06583911472936974,NA
852,sim_moose,-0.05834315328539906,NA
852,sim_squirrel,0.05333719110884638,NA
852,sim_hare,0.15768820848397058,NA
852,sim_wolf,0.1761757573653745,NA
852,sim_lynx,0.19394934881711645,NA
852,sim_fisher,0.061290855828197835,NA
852,NA,NA,sim_global
853,(Intercept),-1.3372751365912416,NA
853,sim_nat_land,-0.1855202272774359,NA
853,sim_wide_lf,0.4450000869951445,NA
853,sim_wtd,0.05877604301495472,NA
853,sim_moose,-0.06810207190511983,NA
853,sim_squirrel,0.08489364564194203,NA
853,sim_hare,0.18433386678152608,NA
853,sim_wolf,0.17745289176851614,NA
853,sim_lynx,0.15248482529409535,NA
853,sim_fisher,0.054845478590810626,NA
853,NA,NA,sim_global
854,(Intercept),-1.5126095915809328,NA
854,sim_nat_land,-0.5692553556263829,NA
854,sim_wide_lf,0.4555979520709813,NA
854,sim_wtd,3.8203972409916147e-4,NA
854,sim_moose,-0.05111517174618456,NA
854,sim_squirrel,0.04637719044787374,NA
854,sim_hare,0.1762270402536212,NA
854,sim_wolf,0.19701088542300282,NA
854,sim_lynx,0.20279013332458706,NA
854,sim_fisher,0.03157243301464209,NA
854,NA,NA,sim_global
855,(Intercept),-1.7756110753504846,NA
855,sim_nat_land,-0.3192283067634576,NA
855,sim_wide_lf,0.8544619549139136,NA
855,sim_wtd,0.05690628412044345,NA
855,sim_moose,-0.06481832519851377,NA
855,sim_squirrel,0.13583750277946255,NA
855,sim_hare,0.22081155736047375,NA
855,sim_wolf,0.24500696551269996,NA
855,sim_lynx,0.10471037636380386,NA
855,sim_fisher,0.002823301507889034,NA
855,NA,NA,sim_global
856,(Intercept),-1.394743504396038,NA
856,sim_nat_land,-0.4900066318794727,NA
856,sim_wide_lf,0.7935718879887184,NA
856,sim_wtd,0.045063642393454145,NA
856,sim_moose,-0.07512544176748137,NA
856,sim_squirrel,0.07151673986917689,NA
856,sim_hare,0.14549724788393534,NA
856,sim_wolf,0.1986428478752868,NA
856,sim_lynx,0.18458692146637729,NA
856,sim_fisher,0.016226721334116186,NA
856,NA,NA,sim_global_int
857,(Intercept),-1.6372265460930233,NA
857,sim_nat_land,-0.3080734892657523,NA
857,sim_wide_lf,0.30510527401809784,NA
857,sim_wtd,0.07283858265611728,NA
857,sim_moose,-0.04802983545196775,NA
857,sim_squirrel,0.08964350421460521,NA
857,sim_hare,0.20017592705279705,NA
857,sim_wolf,0.2055537414022245,NA
857,sim_lynx,0.20421400152896935,NA
857,sim_fisher,0.04625307149950124,NA
857,NA,NA,sim_global
858,(Intercept),-1.2713642941220156,NA
858,sim_nat_land,-0.622091602453366,NA
858,sim_wide_lf,0.508008993653728,NA
858,sim_wtd,0.02639882536399061,NA
858,sim_moose,-0.07438548178175419,NA
858,sim_squirrel,0.06769405604509961,NA
858,sim_hare,0.23518246715294305,NA
858,sim_wolf,0.21131688286761763,NA
858,sim_lynx,0.15016996869078236,NA
858,sim_fisher,0.010172546805098093,NA
858,NA,NA,sim_global
859,(Intercept),-1.5988327974877898,NA
859,sim_nat_land,-0.5201211340751959,NA
859,sim_wide_lf,0.585582386606913,NA
859,sim_wtd,0.04284443409614719,NA
859,sim_moose,-0.019798015370018084,NA
859,sim_squirrel,0.10688006049528279,NA
859,sim_hare,0.21406399228544923,NA
859,sim_wolf,0.1985825742099171,NA
859,sim_lynx,0.15308207121074147,NA
859,sim_fisher,0.029492242300011778,NA
859,NA,NA,sim_global
860,(Intercept),-1.3736920607570455,NA
860,sim_nat_land,-0.37698568870347277,NA
860,sim_wide_lf,0.3540996639957541,NA
860,sim_wtd,-0.03405013800481255,NA
860,sim_moose,-0.03559461643114898,NA
860,sim_squirrel,0.10195422811280377,NA
